varID,var7_19a,var7_19,var7_20,var7_20a,var7_21,var7_22
5101030210,秋粮,2,,,.,.
5101030211,夏粮,,,,.,.
5101030211,秋粮,2,,,.,.
5101030212,夏粮,,,,.,.
5101030212,秋粮,3,,,.,10
3304010201,夏粮,,,,.,.
3304010202,夏粮,,,,.,.
3304010202,秋粮,3,,,.,.
3304010203,夏粮,,,,.,.
3304010204,夏粮,1,1,,9999,.
3304010204,秋粮,1,1,,9999,.
3304010205,夏粮,,,,.,.
3304010206,夏粮,,,,.,.
3304010207,夏粮,,,,.,.
3304010207,秋粮,2,,,.,.
3304010208,夏粮,,,,.,.
3304010209,夏粮,,,,.,.
3304010210,夏粮,,,,.,.
3304010211,夏粮,,,,.,.
3304010212,夏粮,,,,.,.
3304010212,秋粮,2,,,.,.
3304010213,夏粮,,,,.,.
3304010214,夏粮,,,,.,.
3304010101,夏粮,,,,.,.
3304010102,夏粮,,,,.,.
3304010103,夏粮,,,,.,.
3304010104,夏粮,,,,.,.
3304010105,夏粮,,,,.,.
3304010106,夏粮,,,,.,.
3304010107,夏粮,,,,.,.
3304010108,夏粮,,,,.,.
3304010109,夏粮,,,,.,.
3304010110,夏粮,,,,.,.
3304010111,夏粮,,,,.,.
3304010112,夏粮,,,,.,.
3304010113,夏粮,,,,.,.
3304010114,夏粮,,,,.,.
3304020201,夏粮,,,,.,.
3304020202,夏粮,,,,.,.
3304020203,夏粮,1,"1,8",水灾,90,.
3304020203,秋粮,1,1,,90,.
3304020204,夏粮,,,,.,.
3304020205,夏粮,,,,.,.
3304020206,夏粮,,,,.,.
3304020207,夏粮,,,,.,.
3304020208,夏粮,,,,.,.
3304020209,夏粮,,,,.,.
3304020210,夏粮,,,,.,.
3304020211,夏粮,,,,.,.
3304020212,夏粮,,,,.,.
3304020213,夏粮,,,,.,.
3304020214,夏粮,,,,.,.
3304020101,夏粮,,,,.,.
3304020102,夏粮,1,1,,60,.
3304020102,秋粮,1,1,,60,.
3304020103,夏粮,,,,.,.
3304020104,夏粮,,,,.,.
3304020105,夏粮,,,,.,.
3304020106,夏粮,,,,.,.
3304020107,夏粮,,,,.,.
3304020108,夏粮,,,,.,.
3304020109,夏粮,,,,.,.
3304020110,夏粮,,,,.,.
3304020111,夏粮,,,,.,.
3304020112,夏粮,,,,.,.
3304030101,夏粮,,,,.,.
3304030102,夏粮,,,,.,.
3304030103,夏粮,,,,.,.
3304030103,秋粮,2,,,.,.
3304030104,夏粮,,,,.,.
3304030105,夏粮,,,,.,.
3304030106,夏粮,,,,.,.
3304030107,夏粮,,,,.,.
3304030108,夏粮,,,,.,.
3304030109,夏粮,,,,.,.
3304030110,夏粮,,,,.,.
3304030111,夏粮,,,,.,.
3304030112,夏粮,,,,.,.
3304030113,夏粮,,,,.,.
3304030114,夏粮,,,,.,.
3304030201,夏粮,,,,.,.
3304030202,夏粮,,,,.,.
3304030203,夏粮,,,,.,.
3304030204,夏粮,,,,.,.
3304030205,夏粮,,,,.,.
3304030206,夏粮,,,,.,.
3304030207,夏粮,,,,.,.
3304030208,夏粮,,,,.,.
3304030209,夏粮,,,,.,.
3304030210,夏粮,,,,.,.
3304030211,夏粮,,,,.,.
3304030212,夏粮,,,,.,.
3305020101,夏粮,,,,.,.
3305020102,夏粮,,,,.,.
3305020103,夏粮,,,,.,.
3305020104,夏粮,,,,.,.
3305020105,夏粮,,,,.,.
3305020106,夏粮,,,,.,.
3305020107,夏粮,,,,.,.
3305020108,夏粮,,,,.,.
3305020109,夏粮,,,,.,.
3305020110,夏粮,,,,.,.
3305020111,夏粮,,,,.,.
3305020112,夏粮,,,,.,.
3305020201,夏粮,,,,.,.
3305020202,夏粮,,,,.,.
3305020203,夏粮,,,,.,.
3305020204,夏粮,,,,.,.
3305020205,夏粮,,,,.,.
3305020206,夏粮,,,,.,.
3305020207,夏粮,,,,.,.
3305020208,夏粮,,,,.,.
3305020209,夏粮,,,,.,.
3305020210,夏粮,,,,.,.
3305020211,夏粮,,,,.,.
3305020212,夏粮,,,,.,.
3305020213,夏粮,,,,.,.
3305010201,夏粮,,,,.,.
3305010202,夏粮,,,,.,.
3305010203,夏粮,,,,.,.
3305010204,夏粮,,,,.,.
3305010205,夏粮,,,,.,.
3305010206,夏粮,,,,.,.
3305010207,夏粮,,,,.,.
3305010208,夏粮,,,,.,.
3305010209,夏粮,,,,.,.
3305010210,夏粮,4,,,.,.
3305010211,夏粮,,,,.,.
3305010212,夏粮,,,,.,.
3305010213,夏粮,2,,,.,.
3305010213,秋粮,2,,,.,.
3305010101,夏粮,,,,.,.
3305010102,夏粮,,,,.,.
3305010103,夏粮,,,,.,.
3305010104,夏粮,,,,.,.
3305010105,夏粮,,,,.,.
3305010106,夏粮,,,,.,.
3305010107,夏粮,,,,.,.
3305010108,夏粮,,,,.,.
3305010109,夏粮,,,,.,.
3305010110,夏粮,,,,.,.
3305010111,夏粮,,,,.,.
3305010112,夏粮,,,,.,.
3305010113,夏粮,,,,.,.
3305010114,夏粮,2,,,.,.
3305010114,秋粮,2,,,.,.
3305030101,夏粮,,,,.,.
3305030102,夏粮,,,,.,.
3305030103,夏粮,,,,.,.
3305030104,夏粮,,,,.,.
3305030105,夏粮,,,,.,.
3305030106,夏粮,,,,.,.
3305030107,夏粮,,,,.,.
3305030108,夏粮,,,,.,.
3305030109,夏粮,,,,.,.
3305030110,夏粮,,,,.,.
3305030111,夏粮,,,,.,.
3305030112,夏粮,,,,.,.
3305030113,夏粮,,,,.,.
3305040101,夏粮,,,,.,.
3305040102,夏粮,,,,.,.
3305040103,夏粮,,,,.,.
3305040104,夏粮,,,,.,.
3305040105,夏粮,,,,.,.
3305040106,夏粮,,,,.,.
3305040107,夏粮,,,,.,.
3305040108,夏粮,,,,.,.
3305040109,夏粮,,,,.,.
3305040110,夏粮,,,,.,.
3305040111,夏粮,,,,.,.
3305040112,夏粮,,,,.,.
3301020101,夏粮,,,,.,.
3301020102,夏粮,,,,.,.
3301020102,秋粮,2,,,.,.
3301020103,夏粮,,,,.,.
3301020104,夏粮,,,,.,.
3301020105,夏粮,,,,.,.
3301020106,夏粮,1,8,,25,.
3301020106,秋粮,1,8,,25,.
3301020107,夏粮,,,,.,.
3301020108,夏粮,,,,.,.
3301020109,夏粮,1,,,.,.
3301020109,秋粮,1,,,.,.
3301020110,夏粮,,,,.,.
3301020111,夏粮,4,,,.,.
3301020111,秋粮,4,,,.,.
3301020112,夏粮,,,,.,.
3301020113,夏粮,,,,.,.
3301020114,夏粮,,,,.,.
3301020115,夏粮,,,,.,.
3301030101,夏粮,,,,.,.
3301030102,夏粮,,,,.,.
3301030103,夏粮,,,,.,.
3301030104,夏粮,,,,.,.
3301030105,夏粮,,,,.,.
3301030106,夏粮,,,,.,.
3301030107,夏粮,,,,.,.
3301030108,夏粮,,,,.,.
3301030109,夏粮,,,,.,.
3301030110,夏粮,,,,.,.
3301030111,夏粮,,,,.,.
3301030112,夏粮,,,,.,.
3301030113,夏粮,,,,.,.
3301030114,夏粮,,,,.,.
3301030201,夏粮,1,6,,10,.
3301030201,秋粮,1,6,,10,.
3301030202,夏粮,,,,.,.
3301030203,夏粮,,,,.,.
3301030204,夏粮,,,,.,.
3301030204,秋粮,3,,,.,60
3301030205,夏粮,,,,.,.
3301030206,夏粮,2,,,.,.
3301030206,秋粮,2,,,.,.
3301030207,夏粮,,,,.,.
3301030208,夏粮,,,,.,.
3301030209,夏粮,,,,.,.
3301030210,夏粮,,,,.,.
3301030211,夏粮,,,,.,.
3301030212,夏粮,,,,.,.
3301010201,夏粮,,,,.,.
3301010202,夏粮,4,,,.,.
3301010202,秋粮,4,,,.,.
3301010203,夏粮,,,,.,.
3301010204,夏粮,,,,.,.
3301010205,夏粮,2,,,.,.
3301010206,夏粮,,,,.,.
3301010207,夏粮,,,,.,.
3301010208,夏粮,2,,,.,.
3301010208,秋粮,2,,,.,.
3301010209,夏粮,4,,,.,.
3301010209,秋粮,4,,,.,.
3301010210,夏粮,,,,.,.
3301010101,夏粮,2,,,.,.
3301010101,秋粮,2,,,.,.
3301010102,夏粮,,,,.,.
3301010103,夏粮,,,,.,.
3301010104,夏粮,,,,.,.
3301010105,夏粮,2,,,.,.
3301010105,秋粮,2,,,.,.
3301010106,夏粮,,,,.,.
3301010107,夏粮,,,,.,.
3301010108,夏粮,,,,.,.
3301010109,夏粮,,,,.,.
3301010110,夏粮,,,,.,.
3301010111,夏粮,1,2,,11.1,.
3301010111,秋粮,9999,,,.,.
3301010112,夏粮,,,,.,.
3301010113,夏粮,,,,.,.
3301010114,夏粮,,,,.,.
3301020201,夏粮,2,,,.,.
3301020202,夏粮,2,,,.,.
3301020202,秋粮,2,,,.,.
3301020203,夏粮,,,,.,.
3301020204,夏粮,9999,,,.,.
3301020205,夏粮,2,,,.,.
3301020205,秋粮,2,,,.,.
3301020206,夏粮,,,,.,.
3301020207,夏粮,2,,,.,.
3301020207,秋粮,2,,,.,.
3301020208,夏粮,,,,.,.
3301020209,夏粮,,,,.,.
3301020210,夏粮,,,,.,.
3301020211,夏粮,,,,.,.
3301020212,夏粮,2,,,.,.
3301020212,秋粮,2,,,.,.
3301020213,夏粮,,,,.,.
